inventory_id,master_row_type,url,source_role,purpose_jobs,active_source_keys,current_usability,why_not_currently_usable,last_fetch_state,http_status,resolved_url,fetch_explanation,safe_use,next_action,connection_status,parser_status,freshness_status,data_date,record_count,screener_integration,current_gate_state,evidence_source_url,status_as_of,master_canonical_url,master_placeholder_flag,master_evidence_note,source_file,source_csv_excel_row
FRAG_040,FRAGMENT_ONLY_LINK,nse_regulation_31:https://www.nseindia.com/api/corporate-shareholding-disclosure?type=reg31,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,nse_regulation_31:https://www.nseindia.com/api/corporate-shareholding-disclosure?type=reg31,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,nse_regulation_31:https://www.nseindia.com/api/corporate-shareholding-disclosure?type=reg31,2026-07-17,https://www.nseindia.com/api/corporate-shareholding-disclosure?type=reg31,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CURRENT_211_LINK_USABILITY_2026-07-14.csv,147
FRAG_041,FRAGMENT_ONLY_LINK,https://www.nseindia.com/api/corporate-share-holdings-master,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,https://www.nseindia.com/api/corporate-share-holdings-master?index=equities&symbol=RELIANCE,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/corporate-share-holdings-master?index=equities&symbol=RELIANCE,2026-07-17,https://www.nseindia.com/api/corporate-share-holdings-master,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CURRENT_211_LINK_USABILITY_2026-07-14.csv,152
FRAG_042,FRAGMENT_ONLY_LINK,nse_large_deals:https://archives.nseindia.com/content/equities/bulk.csv,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,nse_large_deals:https://archives.nseindia.com/content/equities/bulk.csv,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,nse_large_deals:https://archives.nseindia.com/content/equities/bulk.csv,2026-07-17,https://archives.nseindia.com/content/equities/bulk.csv,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CURRENT_211_LINK_USABILITY_2026-07-14.csv,154
FRAG_043,FRAGMENT_ONLY_LINK,nse_asm:https://www.nseindia.com/api/reportASM,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,nse_asm:https://www.nseindia.com/api/reportASM,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,nse_asm:https://www.nseindia.com/api/reportASM,2026-07-17,https://www.nseindia.com/api/reportASM,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CURRENT_211_LINK_USABILITY_2026-07-14.csv,157
FRAG_044,FRAGMENT_ONLY_LINK,nse_trading_calendar:https://www.nseindia.com/api/holiday-master?type=trading,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,nse_trading_calendar:https://www.nseindia.com/api/holiday-master?type=trading,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,nse_trading_calendar:https://www.nseindia.com/api/holiday-master?type=trading,2026-07-17,https://www.nseindia.com/api/holiday-master?type=trading,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CURRENT_211_LINK_USABILITY_2026-07-14.csv,158
FRAG_045,FRAGMENT_ONLY_LINK,nse_fii_dii:https://www.nseindia.com/api/fiidiiTradeReact,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,nse_fii_dii:https://www.nseindia.com/api/fiidiiTradeReact,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,nse_fii_dii:https://www.nseindia.com/api/fiidiiTradeReact,2026-07-17,https://www.nseindia.com/api/fiidiiTradeReact,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CURRENT_211_LINK_USABILITY_2026-07-14.csv,161
FRAG_046,FRAGMENT_ONLY_LINK,nse_gsm:https://www.nseindia.com/api/reportGSM,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,nse_gsm:https://www.nseindia.com/api/reportGSM,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,nse_gsm:https://www.nseindia.com/api/reportGSM,2026-07-17,https://www.nseindia.com/api/reportGSM,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CURRENT_211_LINK_USABILITY_2026-07-14.csv,170
FRAG_047,FRAGMENT_ONLY_LINK,nse_slb:https://nsearchives.nseindia.com/archives/slbs/open_pos/slb_openpos_13072026.csv,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,nse_slb:https://nsearchives.nseindia.com/archives/slbs/open_pos/slb_openpos_13072026.csv,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,nse_slb:https://nsearchives.nseindia.com/archives/slbs/open_pos/slb_openpos_13072026.csv,2026-07-17,https://nsearchives.nseindia.com/archives/slbs/open_pos/slb_openpos_13072026.csv,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CURRENT_211_LINK_USABILITY_2026-07-14.csv,171
FRAG_048,FRAGMENT_ONLY_LINK,https://www.nseindia.com/api/example,TEST_OR_PLACEHOLDER,,[],PLACEHOLDER_NOT_MARKET_SOURCE,Found in old report fragments but missing from current inventory; review before scanner use.,JSON_ARTIFACT_CANDIDATE,200,https://www.nseindia.com/api/example,,Audit/reference until promoted into a verified parser contract.,IGNORE_TEST_PLACEHOLDER_OR_REMOVE_AFTER_REVIEW,BUILD_OR_MAP_PARSER,SOURCE_SCHEMA_REQUIRED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/example,2026-07-17,https://www.nseindia.com/api/example,YES,Promoted from old CSV fragments so no link is lost during archive cleanup.,source_inventory_audit_005492a147e54e66b4cfb995e414dae1.csv,2
FRAG_049,FRAGMENT_ONLY_LINK,https://nsearchives.nseindia.com/content/equities/report.csv,OFFICIAL_OR_PRIMARY,,[],FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,TABULAR_ARTIFACT_CANDIDATE,200,https://nsearchives.nseindia.com/content/equities/report.csv,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,BUILD_OR_MAP_PARSER,SOURCE_SCHEMA_REQUIRED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://nsearchives.nseindia.com/content/equities/report.csv,2026-07-17,https://nsearchives.nseindia.com/content/equities/report.csv,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,source_inventory_audit_0109d3b79d9642358a6557c52bd37026.csv,2
FRAG_050,FRAGMENT_ONLY_LINK,https://www.nseindia.com/reports/example,TEST_OR_PLACEHOLDER,,[],PLACEHOLDER_NOT_MARKET_SOURCE,Found in old report fragments but missing from current inventory; review before scanner use.,TABULAR_ARTIFACT_CANDIDATE,200,https://www.nseindia.com/downloads/report.csv,,Audit/reference until promoted into a verified parser contract.,IGNORE_TEST_PLACEHOLDER_OR_REMOVE_AFTER_REVIEW,BUILD_OR_MAP_PARSER,SOURCE_SCHEMA_REQUIRED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/downloads/report.csv,2026-07-17,https://www.nseindia.com/reports/example,YES,Promoted from old CSV fragments so no link is lost during archive cleanup.,source_inventory_audit_0284bca370cd4f02a252afa4c00acb73.csv,2
FRAG_051,FRAGMENT_ONLY_LINK,https://www.nseindia.com/downloads/report.csv,OFFICIAL_OR_PRIMARY,,[],FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,TABULAR_ARTIFACT_CANDIDATE,200,https://www.nseindia.com/downloads/report.csv,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,BUILD_OR_MAP_PARSER,SOURCE_SCHEMA_REQUIRED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/downloads/report.csv,2026-07-17,https://www.nseindia.com/downloads/report.csv,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,source_inventory_audit_0284bca370cd4f02a252afa4c00acb73.csv,2
FRAG_052,FRAGMENT_ONLY_LINK,https://www.nseindia.com/reports/example-table,TEST_OR_PLACEHOLDER,,[],PLACEHOLDER_NOT_MARKET_SOURCE,Found in old report fragments but missing from current inventory; review before scanner use.,HTML_STRUCTURED_CANDIDATE,200,https://www.nseindia.com/reports/example-table,,Audit/reference until promoted into a verified parser contract.,IGNORE_TEST_PLACEHOLDER_OR_REMOVE_AFTER_REVIEW,SOURCE_SCHEMA_REQUIRED,SOURCE_SCHEMA_REQUIRED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/reports/example-table,2026-07-17,https://www.nseindia.com/reports/example-table,YES,Promoted from old CSV fragments so no link is lost during archive cleanup.,source_inventory_audit_02efa121d44d478ba910d082829bb920.csv,2
FRAG_053,FRAGMENT_ONLY_LINK,https://www.tradingview.com/script/example,TEST_OR_PLACEHOLDER,,[],PLACEHOLDER_NOT_MARKET_SOURCE,Found in old report fragments but missing from current inventory; review before scanner use.,NOT_FETCHED,,,,Audit/reference until promoted into a verified parser contract.,IGNORE_TEST_PLACEHOLDER_OR_REMOVE_AFTER_REVIEW,REFERENCE_ONLY,NOT_EVALUATED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,,2026-07-17,https://www.tradingview.com/script/example,YES,Promoted from old CSV fragments so no link is lost during archive cleanup.,source_inventory_audit_031597dadd8949bc945c8a8adf2e1194.csv,4
FRAG_054,FRAGMENT_ONLY_LINK,https://api.bseindia.com/example,TEST_OR_PLACEHOLDER,,[],PLACEHOLDER_NOT_MARKET_SOURCE,Found in old report fragments but missing from current inventory; review before scanner use.,JSON_ARTIFACT_CANDIDATE,200,https://api.bseindia.com/example,,Audit/reference until promoted into a verified parser contract.,IGNORE_TEST_PLACEHOLDER_OR_REMOVE_AFTER_REVIEW,BUILD_OR_MAP_PARSER,SOURCE_SCHEMA_REQUIRED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://api.bseindia.com/example,2026-07-17,https://api.bseindia.com/example,YES,Promoted from old CSV fragments so no link is lost during archive cleanup.,source_inventory_audit_0bcd2f65c5464876bad7417b6686bf1e.csv,2
FRAG_055,FRAGMENT_ONLY_LINK,https://portal.amfiindia.com/DownloadSchemeData.aspx?mf=0,OFFICIAL_OR_PRIMARY,,"[""amfi_monthly_portfolio""]",FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,HTTP_ERROR,404,https://portal.amfiindia.com/DownloadSchemeData.aspx?mf=0,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,BLOCKED_UNVERIFIED,NOT_NORMALIZABLE,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://portal.amfiindia.com/DownloadSchemeData.aspx?mf=0,2026-07-17,https://portal.amfiindia.com/DownloadSchemeData.aspx?mf=0,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,source_inventory_audit_11943b89801e4c798ee202240d25e4a9.csv,57
FRAG_056,FRAGMENT_ONLY_LINK,https://www.nseindia.com/companies-listing/corporate-filings-shareholding-pattern,OFFICIAL_OR_PRIMARY,,[],FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,NOT_FETCHED,,,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,AUDIT_PENDING,NOT_EVALUATED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,,2026-07-17,https://www.nseindia.com/companies-listing/corporate-filings-shareholding-pattern,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,source_inventory_audit_11943b89801e4c798ee202240d25e4a9.csv,152
FRAG_057,FRAGMENT_ONLY_LINK,https://www.bseindia.com/downloads1/FAQ_Block_Deal.zip,OFFICIAL_OR_PRIMARY,,[],FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,BINARY_ARTIFACT_CANDIDATE,200,https://www.bseindia.com/downloads1/FAQ_Block_Deal.zip,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,BUILD_OR_MAP_PARSER,SOURCE_SCHEMA_REQUIRED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.bseindia.com/downloads1/FAQ_Block_Deal.zip,2026-07-17,https://www.bseindia.com/downloads1/FAQ_Block_Deal.zip,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,source_inventory_audit_302f772208654b9da814971ef9bf3cf2.csv,9
FRAG_058,FRAGMENT_ONLY_LINK,https://www.eia.gov/outlooks/steo/xls/Fig42.xlsx,OFFICIAL_OR_PRIMARY,,[],FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,BINARY_ARTIFACT_CANDIDATE,200,https://www.eia.gov/outlooks/steo/xls/Fig42.xlsx,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,BUILD_OR_MAP_PARSER,SOURCE_SCHEMA_REQUIRED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.eia.gov/outlooks/steo/xls/Fig42.xlsx,2026-07-17,https://www.eia.gov/outlooks/steo/xls/Fig42.xlsx,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,source_inventory_audit_302f772208654b9da814971ef9bf3cf2.csv,97
FRAG_059,FRAGMENT_ONLY_LINK,https://www.fpi.nsdl.co.in/web/data/Circulars_2015_0006.zip,OFFICIAL_OR_PRIMARY,,[],FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,BINARY_ARTIFACT_CANDIDATE,200,https://www.fpi.nsdl.co.in/web/data/Circulars_2015_0006.zip,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,BUILD_OR_MAP_PARSER,SOURCE_SCHEMA_REQUIRED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.fpi.nsdl.co.in/web/data/Circulars_2015_0006.zip,2026-07-17,https://www.fpi.nsdl.co.in/web/data/Circulars_2015_0006.zip,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,source_inventory_audit_302f772208654b9da814971ef9bf3cf2.csv,100
FRAG_060,FRAGMENT_ONLY_LINK,https://www.cmegroup.com/rulebook/files/service-providers.xls,OFFICIAL_OR_PRIMARY,,[],FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,BINARY_ARTIFACT_CANDIDATE,200,https://www.cmegroup.com/rulebook/files/service-providers.xls,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,BUILD_OR_MAP_PARSER,SOURCE_SCHEMA_REQUIRED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.cmegroup.com/rulebook/files/service-providers.xls,2026-07-17,https://www.cmegroup.com/rulebook/files/service-providers.xls,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,source_inventory_audit_36a3a0c9d39b45ae9d60668831636d96.csv,51
FRAG_061,FRAGMENT_ONLY_LINK,https://www.mcxindia.com/docs/default-source/default-document-library/list-of-fake-trading-apps_entities.xlsx?sfvrsn=6209e5b2_1,OFFICIAL_OR_PRIMARY,,[],FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,BINARY_ARTIFACT_CANDIDATE,200,https://www.mcxindia.com/docs/default-source/default-document-library/list-of-fake-trading-apps_entities.xlsx?sfvrsn=6209e5b2_1,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,BUILD_OR_MAP_PARSER,SOURCE_SCHEMA_REQUIRED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.mcxindia.com/docs/default-source/default-document-library/list-of-fake-trading-apps_entities.xlsx?sfvrsn=6209e5b2_1,2026-07-17,https://www.mcxindia.com/docs/default-source/default-document-library/list-of-fake-trading-apps_entities.xlsx?sfvrsn=6209e5b2_1,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,source_inventory_audit_36a3a0c9d39b45ae9d60668831636d96.csv,111
FRAG_062,FRAGMENT_ONLY_LINK,https://www.msei.in/SX-Content/common/Corporate-Issuer-Services/List-of-companies-databas/List-of-companies-databas.xlsx,OFFICIAL_OR_PRIMARY,,"[""msei_fii_dii""]",FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,BINARY_ARTIFACT_CANDIDATE,200,https://www.msei.in/SX-Content/common/Corporate-Issuer-Services/List-of-companies-databas/List-of-companies-databas.xlsx,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,MAP_EXISTING_SOURCE,MAPPED_PARSER_REVIEW,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.msei.in/SX-Content/common/Corporate-Issuer-Services/List-of-companies-databas/List-of-companies-databas.xlsx,2026-07-17,https://www.msei.in/SX-Content/common/Corporate-Issuer-Services/List-of-companies-databas/List-of-companies-databas.xlsx,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,source_inventory_audit_36a3a0c9d39b45ae9d60668831636d96.csv,125
FRAG_063,FRAGMENT_ONLY_LINK,https://archives.nseindia.com/content/nsccl/fao_participant_oi_10072026.csv,OFFICIAL_OR_PRIMARY,,"[""nse_participant_oi"", ""nse_fo_bhavcopy""]",FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,TABULAR_ARTIFACT_CANDIDATE,200,https://archives.nseindia.com/content/nsccl/fao_participant_oi_10072026.csv,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,MAP_EXISTING_SOURCE,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://archives.nseindia.com/content/nsccl/fao_participant_oi_10072026.csv,2026-07-17,https://archives.nseindia.com/content/nsccl/fao_participant_oi_10072026.csv,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,source_inventory_audit_b179cb1975fd48f3993b0efd7e1e8e8a.csv,131
FRAG_064,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/allIndices,CONFIG_ENDPOINT_CONTRACT,Live index regime and breadth,nse_all_indices,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/allIndices,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,FETCH_CONTRACT_ONLY,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/allIndices,2026-07-17,https://www.nseindia.com/api/allIndices,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,50
FRAG_065,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/market-turnover,CONFIG_ENDPOINT_CONTRACT,Market turnover,nse_market_turnover,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/market-turnover,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,FETCH_CONTRACT_ONLY,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/market-turnover,2026-07-17,https://www.nseindia.com/api/market-turnover,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,51
FRAG_066,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/market-data-pre-open?key=NIFTY,CONFIG_ENDPOINT_CONTRACT,Nifty pre-open,nse_preopen_nifty,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/market-data-pre-open?key=NIFTY,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,FETCH_CONTRACT_ONLY,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/market-data-pre-open?key=NIFTY,2026-07-17,https://www.nseindia.com/api/market-data-pre-open?key=NIFTY,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,52
FRAG_067,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/market-data-pre-open?key=FO,CONFIG_ENDPOINT_CONTRACT,F&O pre-open,nse_preopen_fo,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/market-data-pre-open?key=FO,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,FETCH_CONTRACT_ONLY,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/market-data-pre-open?key=FO,2026-07-17,https://www.nseindia.com/api/market-data-pre-open?key=FO,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,53
FRAG_068,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/market-data-pre-open?key=SME,CONFIG_ENDPOINT_CONTRACT,SME pre-open,nse_preopen_sme,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/market-data-pre-open?key=SME,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,FETCH_CONTRACT_ONLY,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/market-data-pre-open?key=SME,2026-07-17,https://www.nseindia.com/api/market-data-pre-open?key=SME,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,54
FRAG_069,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/quote-equity?symbol={symbol},CONFIG_ENDPOINT_CONTRACT,Equity quote,nse_quote_equity,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/quote-equity?symbol={symbol},,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,FETCH_CONTRACT_ONLY,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/quote-equity?symbol={symbol},2026-07-17,https://www.nseindia.com/api/quote-equity?symbol=%7Bsymbol%7D,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,55
FRAG_070,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/get-quotes/equity?symbol={symbol},CONFIG_SUPPORT_URL,referer for nse_quote_equity: Equity quote,nse_quote_equity,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/get-quotes/equity?symbol={symbol},,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_SUPPORT_URL,FETCH_CONTRACT_ONLY,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/get-quotes/equity?symbol={symbol},2026-07-17,https://www.nseindia.com/get-quotes/equity?symbol=%7Bsymbol%7D,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,55
FRAG_071,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/quote-equity?symbol={symbol}&section=trade_info,CONFIG_ENDPOINT_CONTRACT,Equity trade delivery and depth information,nse_quote_equity_trade_info,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/quote-equity?symbol={symbol}&section=trade_info,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,FETCH_CONTRACT_ONLY,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/quote-equity?symbol={symbol}&section=trade_info,2026-07-17,https://www.nseindia.com/api/quote-equity?section=trade_info&symbol=%7Bsymbol%7D,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,56
FRAG_072,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/equity-stock-indices?index=NIFTY%2050,CONFIG_ENDPOINT_CONTRACT,Nifty 50 constituents,nse_index_nifty50,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/equity-stock-indices?index=NIFTY%2050,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,FETCH_CONTRACT_ONLY,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/equity-stock-indices?index=NIFTY%2050,2026-07-17,https://www.nseindia.com/api/equity-stock-indices?index=NIFTY+50,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,57
